RECTYPE,LEA,ESTAB,URN,SCHNAME,NFTYPE,FEEDER,ICLOSE,REGION,ALL_BAND,ALL_SCORE,ALL_COHORT,ALL_PROGRESSED,ALL_APPREN,ALL_HE,ALL_TOP3RD,ALL_RUSSELL,ALL_OXBRIDGE,ALL_HTECH,ACADAGEN_COHORT,ACADAGEN_PROGRESSED,ACADAGEN_SCORE,ACADAGEN_BAND,TLEV_COHORT,TLEV_PROGRESSED,TLEV_SCORE,TLEV_BAND,OTHER_COHORT,OTHER_PROGRESSED,OTHER_SCORE,OTHER_BAND,DIS_PROGRESSED,DIS_APPREN,DIS_HE,DIS_TOP3RD,DIS_RUSSELL,DIS_OXBRIDGE,DIS_HTECH
1,313,8001,130447,West Thames College,General Further Education College,0,0,,3,0,341,42%,1%,37%,3%,1%,0%,4%,205,47%,-1,3,85,42%,6,3,51,18%,-6,3,39%,SUPP,34%,0%,0%,0%,SUPP
1,313,4001,139276,Kingsley Academy,AC,0,0,,2,12,74,73%,0%,70%,19%,7%,0%,3%,73,73%,12,2,1,SUPP,SUPP,SUPP,0,NA,NA,NA,80%,0%,SUPP,20%,SUPP,0%,SUPP
1,313,4020,137907,Chiswick School,ACC,0,0,,3,7,103,79%,0%,79%,47%,28%,1%,0%,97,79%,6,3,5,SUPP,SUPP,SUPP,1,SUPP,SUPP,SUPP,83%,0%,83%,47%,27%,SUPP,0%
1,313,4022,137009,Rivers Academy West London,ACC,0,0,,2,13,68,74%,0%,74%,28%,13%,1%,0%,58,74%,9,3,10,70%,37,2,0,NA,NA,NA,90%,0%,90%,30%,15%,SUPP,0%
1,313,4024,139095,Brentford School for Girls,ACC,0,0,,3,6,81,75%,2%,72%,15%,12%,0%,1%,81,75%,6,3,0,NA,NA,NA,0,NA,NA,NA,78%,SUPP,76%,19%,19%,0%,SUPP
1,313,4026,138924,Heston Community School,ACC,0,0,,2,16,118,85%,1%,83%,24%,15%,1%,1%,107,86%,14,2,11,73%,38,2,0,NA,NA,NA,90%,SUPP,87%,13%,10%,SUPP,SUPP
1,313,4027,136341,Lampton Academy,ACC,0,0,,1,19,161,89%,1%,86%,41%,19%,2%,1%,161,89%,19,1,0,NA,NA,NA,0,NA,NA,NA,87%,SUPP,85%,44%,23%,SUPP,SUPP
1,313,4028,102539,The Heathland School,CY,0,0,,2,12,224,83%,SP,82%,38%,21%,2%,0%,224,83%,12,2,0,NA,NA,NA,0,NA,NA,NA,84%,SUPP,SUPP,34%,21%,0%,0%
1,313,4029,136522,Cranford Community College,ACC,0,0,,1,23,207,82%,0%,79%,23%,11%,0%,3%,207,82%,23,1,0,NA,NA,NA,0,NA,NA,NA,84%,0%,SUPP,26%,15%,0%,SUPP
1,313,4500,137940,Isleworth and Syon School for Boys,ACC,0,0,,3,11,71,83%,0%,82%,37%,24%,0%,1%,64,83%,8,3,7,86%,46,1,0,NA,NA,NA,84%,0%,SUPP,47%,32%,0%,SUPP
1,313,4600,139989,The Green School for Girls,ACC,0,0,,3,7,61,82%,0%,80%,31%,15%,0%,2%,61,82%,7,3,0,NA,NA,NA,0,NA,NA,NA,81%,0%,SUPP,24%,14%,0%,SUPP
1,313,4800,137995,St Mark's Catholic School,ACC,0,0,,3,4,118,86%,0%,86%,50%,36%,1%,0%,118,86%,4,3,0,NA,NA,NA,0,NA,NA,NA,93%,0%,93%,64%,36%,SUPP,0%
1,313,5400,137928,"Gumley House RC Convent School, FCJ",ACC,0,0,,3,9,89,88%,0%,85%,34%,13%,0%,2%,89,88%,9,3,0,NA,NA,NA,0,NA,NA,NA,70%,0%,SUPP,SUPP,0%,0%,SUPP
1,313,5401,102545,Gunnersbury Catholic School,VA,0,0,,2,14,116,89%,0%,89%,52%,17%,0%,0%,116,89%,14,2,0,NA,NA,NA,0,NA,NA,NA,100%,0%,100%,64%,32%,0%,0%
LA,313,,,,,,,,NA,11,,75%,SP,73%,28%,15%,1%,2%,1700,79%,11,NA,122,53%,16,NA,54,17%,-7,NA,75%,SUPP,73%,29%,15%,1%,SUPP
1,314,8001,130448,South Thames Colleges Group,General Further Education College,0,0,,2,10,657,55%,1%,48%,6%,3%,0%,7%,310,54%,1,3,309,59%,18,2,38,34%,9,3,57%,0%,52%,4%,4%,0%,5%
1,314,4004,137848,Coombe Girls' School,ACC,0,0,,3,0,136,74%,1%,71%,29%,17%,1%,1%,136,74%,0,3,0,NA,NA,NA,0,NA,NA,NA,65%,SUPP,SUPP,15%,SUPP,SUPP,SUPP
1,314,4009,137917,Southborough High School,ACC,0,0,,3,3,93,67%,0%,66%,23%,14%,1%,1%,76,68%,-2,3,17,59%,24,2,0,NA,NA,NA,63%,0%,SUPP,SUPP,0%,SUPP,SUPP
1,314,4010,136615,The Tiffin Girls' School,ACC,0,0,,3,5,155,97%,0%,97%,88%,80%,21%,0%,155,97%,5,3,0,NA,NA,NA,0,NA,NA,NA,67%,0%,67%,67%,50%,SUPP,0%
1,314,4011,137060,Tolworth Girls' School and Sixth Form,ACC,0,0,,2,10,128,75%,0%,74%,21%,8%,0%,1%,128,75%,10,2,0,NA,NA,NA,0,NA,NA,NA,75%,0%,SUPP,35%,SUPP,0%,SUPP
1,314,5400,136910,Tiffin School,ACC,0,0,,3,1,196,92%,1%,91%,81%,68%,11%,0%,196,92%,1,3,0,NA,NA,NA,0,NA,NA,NA,82%,SUPP,SUPP,64%,36%,0%,0%
1,314,5401,137299,Richard Challoner School,ACC,0,0,,3,5,86,80%,1%,79%,38%,29%,0%,0%,86,80%,5,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,0%,0%
1,314,5402,138459,The Holy Cross School,ACC,0,0,,3,6,102,78%,0%,75%,27%,21%,2%,3%,102,78%,6,3,0,NA,NA,NA,0,NA,NA,NA,73%,0%,73%,SUPP,SUPP,SUPP,0%
1,314,5403,137859,Coombe Boys' School,ACC,0,0,,1,24,30,70%,0%,70%,7%,0%,0%,0%,22,77%,28,1,8,50%,13,3,0,NA,NA,NA,SUPP,0%,SUPP,SUPP,0%,0%,0%
1,314,5404,137678,The Hollyfield School and Sixth Form Centre,ACC,0,0,,3,4,75,72%,1%,71%,35%,21%,1%,0%,75,72%,4,3,0,NA,NA,NA,0,NA,NA,NA,86%,SUPP,SUPP,57%,SUPP,SUPP,0%
LA,314,,,,,,,,NA,7,,71%,1%,67%,31%,23%,4%,3%,1308,75%,3,NA,334,58%,19,NA,38,34%,9,NA,73%,1%,69%,34%,26%,SUPP,3%
1,860,8007,130809,Burton and South Derbyshire College,General Further Education College,0,0,,3,-3,408,43%,1%,34%,3%,2%,0%,9%,194,52%,-3,3,193,36%,-4,3,21,24%,0,3,44%,0%,38%,0%,0%,0%,6%
1,860,8012,130812,Newcastle and Stafford Colleges Group,General Further Education College,0,0,,3,1,1167,56%,2%,49%,6%,4%,SP,5%,764,62%,-2,3,351,46%,6,2,52,29%,4,3,48%,SUPP,41%,4%,2%,SUPP,SUPP
1,860,8015,135658,South Staffordshire College,General Further Education College,0,0,,4,-10,502,30%,1%,20%,0%,0%,0%,10%,103,30%,-22,5,333,34%,-6,3,66,12%,-12,4,28%,0%,19%,0%,0%,0%,9%
1,860,4002,137100,The Hart School,AC,0,0,,SUPP,SUPP,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,5,SUPP,SUPP,SUPP,0,SUPP,NA,NA,0,SUPP,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,860,4005,137164,Staffordshire University Academy,AC,0,0,,3,-12,43,49%,0%,49%,0%,0%,0%,0%,43,49%,-12,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,0%,SUPP,0%,0%,0%,0%
1,860,4009,141342,Kinver High School and Sixth Form,AC,0,0,,3,3,26,65%,0%,65%,4%,4%,0%,0%,26,65%,3,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,0%,SUPP,SUPP,SUPP,0%,0%
1,860,4010,141343,Wombourne High School,AC,0,0,,3,-4,66,62%,0%,59%,6%,5%,0%,3%,55,67%,-2,3,11,36%,-12,3,0,NA,NA,NA,SUPP,0%,SUPP,SUPP,SUPP,0%,SUPP
1,860,4011,141491,Landau Forte Academy Tamworth Sixth Form,AC1619,0,0,,3,-6,217,57%,3%,49%,9%,5%,SP,5%,197,59%,-6,3,20,30%,-13,3,0,NA,NA,NA,54%,SUPP,SUPP,SUPP,0%,SUPP,SUPP
1,860,4012,141700,The King's CofE (VA) School,VA,0,0,,3,1,19,47%,5%,42%,0%,0%,0%,0%,19,47%,1,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,0%,0%,0%,0%
1,860,4051,124391,Paulet High School,CY,0,0,,3,-4,74,58%,1%,55%,4%,0%,0%,1%,64,58%,-7,3,10,60%,18,3,0,NA,NA,NA,50%,SUPP,42%,SUPP,0%,0%,SUPP
1,860,4055,124392,Paget High School,CY,0,0,,3,9,60,68%,0%,68%,13%,12%,0%,0%,60,68%,9,3,0,NA,NA,NA,0,NA,NA,NA,64%,0%,64%,SUPP,SUPP,0%,0%
1,860,4061,136323,John Taylor High School,ACC,0,0,,3,6,161,83%,2%,78%,29%,20%,1%,2%,157,83%,6,3,4,SUPP,SUPP,SUPP,0,NA,NA,NA,67%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,860,4066,124395,Norton Canes High School,CY,0,0,,3,-3,32,59%,3%,56%,6%,6%,3%,0%,31,58%,-5,3,1,SUPP,SUPP,SUPP,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%
1,860,4067,124396,Blythe Bridge High School,FD,0,0,,5,-21,62,42%,0%,39%,6%,3%,0%,3%,62,42%,-21,5,0,NA,NA,NA,0,NA,NA,NA,SUPP,0%,SUPP,SUPP,SUPP,0%,SUPP
1,860,4070,142313,Kingsmead School,ACC,0,0,,3,7,87,69%,3%,66%,13%,10%,2%,0%,76,67%,2,3,11,82%,39,2,0,NA,NA,NA,71%,0%,71%,SUPP,SUPP,SUPP,0%
1,860,4075,124400,Codsall Community High School,CY,0,0,,4,-9,155,55%,3%,52%,8%,7%,0%,1%,155,55%,-9,4,0,NA,NA,NA,0,NA,NA,NA,48%,SUPP,38%,0%,0%,0%,SUPP
1,860,4085,142711,Leek High School,ACC,0,0,,3,-3,36,61%,0%,58%,8%,8%,0%,3%,36,61%,-3,3,0,NA,NA,NA,0,NA,NA,NA,57%,0%,SUPP,0%,0%,0%,SUPP
1,860,4086,142755,Westwood College,ACC,0,0,,3,-6,144,64%,1%,62%,28%,22%,1%,1%,143,64%,-6,3,1,SUPP,SUPP,SUPP,0,NA,NA,NA,60%,SUPP,SUPP,20%,SUPP,SUPP,SUPP
1,860,4087,124408,King Edward VI School,CY,0,0,,3,4,156,76%,2%,71%,26%,18%,1%,3%,156,76%,4,3,0,NA,NA,NA,0,NA,NA,NA,63%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,860,4089,124409,Nether Stowe School,CY,0,0,,3,3,39,74%,0%,69%,15%,10%,0%,5%,39,74%,3,3,0,NA,NA,NA,0,NA,NA,NA,83%,0%,SUPP,SUPP,SUPP,0%,SUPP
1,860,4100,145381,Wolgarston High School,ACC,0,0,,3,-1,72,74%,1%,72%,29%,21%,0%,0%,72,74%,-1,3,0,NA,NA,NA,0,NA,NA,NA,88%,SUPP,SUPP,38%,38%,0%,0%
1,860,4111,142987,Walton High School,ACC,0,0,,2,10,112,81%,1%,79%,25%,17%,0%,2%,112,81%,10,2,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,0%,SUPP
1,860,4112,140123,Alleyne's Academy,ACC,0,0,,3,5,110,77%,1%,76%,23%,20%,2%,0%,110,77%,5,3,0,NA,NA,NA,0,NA,NA,NA,71%,SUPP,SUPP,SUPP,SUPP,SUPP,0%
1,860,4126,124422,The Friary School,CY,0,0,,3,5,105,75%,0%,75%,28%,20%,1%,0%,105,75%,5,3,0,NA,NA,NA,0,NA,NA,NA,67%,0%,67%,SUPP,SUPP,SUPP,0%
1,860,4140,124425,Cheslyn Hay Sport and Community High School,CY,0,0,,3,-2,101,65%,1%,62%,15%,9%,0%,2%,101,65%,-2,3,0,NA,NA,NA,0,NA,NA,NA,64%,SUPP,SUPP,SUPP,0%,0%,SUPP
1,860,4143,137356,Biddulph High School,ACC,0,0,,4,-14,97,46%,4%,42%,10%,6%,1%,0%,72,54%,-14,4,25,24%,-15,3,0,NA,NA,NA,38%,0%,38%,SUPP,SUPP,SUPP,0%
1,860,4146,144002,Thomas Alleyne's High School,ACC,0,0,,3,4,132,75%,1%,72%,21%,18%,0%,2%,132,75%,4,3,0,NA,NA,NA,0,NA,NA,NA,57%,SUPP,SUPP,0%,0%,0%,SUPP
1,860,4153,136959,The Cheadle Academy,ACC,0,0,,3,2,170,75%,1%,71%,19%,11%,1%,2%,169,75%,3,3,1,SUPP,SUPP,SUPP,0,NA,NA,NA,81%,SUPP,75%,SUPP,SUPP,SUPP,SUPP
1,860,4176,136414,The de Ferrers Academy,ACC,0,0,,3,4,163,71%,2%,68%,15%,10%,1%,1%,145,70%,1,3,18,78%,28,2,0,NA,NA,NA,61%,SUPP,SUPP,13%,SUPP,SUPP,SUPP
1,860,4178,143899,Chase Terrace Technology College,ACC,0,0,,3,-4,93,66%,2%,63%,17%,12%,0%,0%,93,66%,-4,3,0,NA,NA,NA,0,NA,NA,NA,56%,SUPP,SUPP,SUPP,0%,0%,0%
1,860,4180,142983,Sir Graham Balfour High School,ACC,0,0,,3,-4,41,71%,0%,66%,20%,15%,0%,5%,41,71%,-4,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,0%,SUPP,SUPP,SUPP,0%,SUPP
1,860,4181,124445,King Edward VI High School,CY,0,0,,3,-8,37,57%,3%,51%,3%,0%,0%,3%,37,57%,-8,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,0%,0%,SUPP
1,860,4183,137553,The Weston Road Academy,ACC,0,0,,3,3,56,77%,0%,75%,30%,23%,0%,2%,56,77%,3,3,0,NA,NA,NA,0,NA,NA,NA,67%,0%,SUPP,SUPP,SUPP,0%,SUPP
1,860,4500,124449,Abbot Beyne School,VC,0,0,,2,17,48,77%,2%,73%,6%,4%,0%,2%,40,83%,18,1,8,50%,12,3,0,NA,NA,NA,75%,SUPP,SUPP,0%,SUPP,0%,SUPP
1,860,4607,142193,Blessed William Howard Catholic School,ACC,0,0,,3,6,40,75%,0%,75%,25%,18%,0%,0%,40,75%,6,3,0,NA,NA,NA,0,NA,NA,NA,50%,0%,50%,SUPP,SUPP,0%,0%
1,860,4610,138729,Painsley Catholic College,ACC,0,0,,3,2,170,75%,1%,71%,19%,11%,1%,2%,169,75%,3,3,1,SUPP,SUPP,SUPP,0,NA,NA,NA,81%,SUPP,75%,SUPP,SUPP,SUPP,SUPP
1,860,4710,146235,Blessed Robert Sutton Catholic Voluntary Academy,ACC,0,0,,3,7,46,67%,2%,63%,4%,2%,0%,2%,46,67%,7,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,0%,SUPP
1,860,4713,140802,St John Fisher Catholic College,ACC,0,0,,2,16,44,86%,2%,84%,16%,14%,0%,0%,44,86%,16,2,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,0%,0%
1,860,5401,137384,Cannock Chase High School,ACC,0,0,,3,-3,63,65%,0%,65%,11%,8%,0%,0%,63,65%,-3,3,0,NA,NA,NA,0,NA,NA,NA,58%,0%,58%,SUPP,SUPP,0%,0%
1,860,5402,124467,Stafford Manor High School,FD,0,0,,3,-2,21,52%,0%,52%,5%,5%,0%,0%,21,52%,-2,3,0,NA,NA,NA,0,NA,NA,NA,71%,0%,71%,SUPP,SUPP,0%,0%
1,860,5403,124468,Cardinal Griffin Catholic College,VA,0,0,,2,15,64,81%,0%,81%,14%,13%,0%,0%,64,81%,15,2,0,NA,NA,NA,0,NA,NA,NA,86%,0%,86%,SUPP,SUPP,0%,0%
1,860,5404,136886,Erasmus Darwin Academy,ACC,0,0,,3,8,59,75%,0%,73%,15%,10%,0%,2%,59,75%,8,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,0%,SUPP,SUPP,SUPP,0%,SUPP
1,860,6906,139234,The JCB Academy,UTC,0,0,,3,-2,110,51%,9%,38%,6%,5%,0%,4%,58,72%,7,3,43,30%,-12,3,9,11%,-17,3,44%,0%,44%,0%,0%,0%,0%
LA,860,,,,,,,,NA,-1,,59%,2%,54%,11%,8%,SP,4%,4211,66%,-1,NA,1030,40%,0,NA,148,20%,-5,NA,61%,2%,56%,12%,9%,SP,4%
1,861,8015,130815,Stoke-on-Trent College,General Further Education College,0,0,,4,-11,256,29%,0%,27%,SP,SP,0%,2%,94,40%,-11,4,119,22%,-16,4,43,26%,2,3,32%,0%,SUPP,SUPP,SUPP,0%,SUPP
1,861,8600,145003,City of Stoke-On-Trent Sixth Form College,ACC1619,0,0,,3,2,688,63%,1%,60%,10%,8%,SP,1%,603,65%,1,3,84,49%,10,3,1,SUPP,SUPP,SUPP,62%,0%,59%,6%,5%,SUPP,3%
1,861,4003,139590,Stoke Studio College for Manufacturing and Design Engineering,SS,0,1,,5,-40,7,0%,0%,0%,0%,0%,0%,0%,0,NA,NA,NA,7,0%,-40,5,0,NA,NA,NA,0%,0%,0%,0%,0%,0%,0%
1,861,4173,138549,Haywood Academy,ACC,0,0,,SUPP,SUPP,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,1,SUPP,SUPP,SUPP,0,SUPP,NA,NA,0,SUPP,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,861,4711,140149,St Margaret Ward Catholic Academy,ACC,0,0,,3,-4,46,67%,0%,65%,13%,9%,0%,2%,45,69%,-3,3,1,SUPP,SUPP,SUPP,0,NA,NA,NA,43%,0%,SUPP,0%,0%,0%,SUPP
1,861,5400,140304,St Thomas More Catholic Academy,ACC,0,0,,2,13,64,75%,0%,75%,13%,9%,0%,0%,60,77%,13,2,4,SUPP,SUPP,SUPP,0,NA,NA,NA,86%,0%,86%,0%,0%,0%,0%
1,861,5901,136460,St Joseph's College,ACC,0,0,,2,9,198,92%,0%,92%,44%,36%,1%,1%,198,92%,9,2,0,NA,NA,NA,0,NA,NA,NA,80%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
LA,861,,,,,,,,NA,0,,60%,1%,59%,13%,11%,SP,1%,1019,68%,1,NA,218,33%,-6,NA,44,25%,2,NA,62%,1%,61%,15%,13%,SP,1%
1,865,8001,132779,Wiltshire College,General Further Education College,0,0,,4,-12,543,28%,1%,20%,1%,1%,0%,7%,157,26%,-22,5,347,31%,-8,4,39,15%,-9,3,27%,0%,18%,SUPP,SUPP,0%,10%
1,865,4000,131969,Abbeyfield School,CY,0,0,,3,2,61,66%,2%,62%,20%,11%,0%,2%,61,66%,2,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,0%,SUPP
1,865,4002,138885,The Clarendon Academy,AC,0,0,,3,-1,80,63%,1%,60%,11%,8%,0%,1%,78,64%,-1,3,0,NA,NA,NA,2,SUPP,SUPP,SUPP,50%,SUPP,SUPP,0%,0%,0%,SUPP
1,865,4004,140621,Salisbury Sixth Form College,F1619,0,0,,3,5,73,66%,1%,63%,10%,8%,0%,1%,69,70%,7,3,4,SUPP,SUPP,SUPP,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,0%,SUPP
1,865,4064,137308,Malmesbury School,ACC,0,0,,3,5,100,86%,1%,84%,48%,31%,0%,1%,100,86%,5,3,0,NA,NA,NA,0,NA,NA,NA,67%,SUPP,56%,44%,33%,0%,SUPP
1,865,4066,136611,The Corsham School,ACC,0,0,,3,-3,115,68%,1%,66%,28%,25%,2%,1%,115,68%,-3,3,0,NA,NA,NA,0,NA,NA,NA,69%,SUPP,62%,SUPP,SUPP,SUPP,SUPP
1,865,4067,136911,Royal Wootton Bassett Academy,ACC,0,0,,3,0,119,76%,0%,72%,42%,31%,3%,3%,117,77%,0,3,2,SUPP,SUPP,SUPP,0,NA,NA,NA,43%,0%,43%,0%,0%,0%,0%
1,865,4071,143005,Avon Valley College,ACC,0,0,,3,-6,31,48%,0%,45%,10%,10%,0%,3%,25,44%,-11,3,6,67%,16,3,0,NA,NA,NA,SUPP,0%,SUPP,0%,0%,0%,SUPP
1,865,4072,137230,Kingdown School,ACC,0,0,,3,-5,116,64%,0%,63%,20%,11%,0%,1%,116,64%,-5,3,0,NA,NA,NA,0,NA,NA,NA,70%,0%,SUPP,SUPP,SUPP,0%,SUPP
1,865,4075,138020,The John of Gaunt School,ACC,0,0,,3,11,40,88%,0%,88%,35%,33%,0%,0%,40,88%,11,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,0%,SUPP,SUPP,SUPP,0%,0%
1,865,4537,137057,St Laurence School,ACC,0,0,,3,3,137,77%,1%,75%,34%,25%,0%,1%,135,76%,2,3,2,SUPP,SUPP,SUPP,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,0%,SUPP
1,865,5400,137375,St Augustine's Catholic College,ACC,0,0,,3,6,87,84%,1%,82%,32%,22%,0%,1%,87,84%,6,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,0%,SUPP
1,865,5404,136632,Sheldon School,ACC,0,0,,3,7,180,82%,2%,78%,34%,26%,1%,2%,180,82%,7,3,0,NA,NA,NA,0,NA,NA,NA,43%,0%,43%,SUPP,0%,SUPP,0%
1,865,5405,138623,St John's Marlborough,ACC,0,0,,3,-3,193,72%,0%,70%,37%,26%,2%,2%,182,74%,-3,3,11,45%,4,3,0,NA,NA,NA,55%,0%,55%,27%,SUPP,0%,0%
1,865,5406,137650,Kingsbury Green Academy,ACC,0,0,,3,-1,56,66%,0%,64%,16%,13%,0%,2%,54,67%,-1,3,2,SUPP,SUPP,SUPP,0,NA,NA,NA,SUPP,0%,SUPP,SUPP,SUPP,0%,SUPP
1,865,5411,138630,Devizes School,ACC,0,0,,3,-3,69,65%,0%,64%,19%,13%,3%,1%,69,65%,-3,3,0,NA,NA,NA,0,NA,NA,NA,63%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,865,5412,136391,South Wilts Grammar School for Girls,ACC,0,0,,3,1,183,87%,1%,85%,61%,47%,7%,2%,183,87%,1,3,0,NA,NA,NA,0,NA,NA,NA,88%,SUPP,SUPP,75%,50%,SUPP,SUPP
1,865,5413,136500,Bishop Wordsworth's Church of England Grammar School,ACC,0,0,,3,2,145,87%,1%,86%,57%,39%,3%,1%,145,87%,2,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,865,5414,136296,Hardenhuish School,ACC,0,0,,3,7,136,85%,1%,80%,38%,31%,0%,4%,136,85%,7,3,0,NA,NA,NA,0,NA,NA,NA,83%,SUPP,67%,0%,0%,0%,SUPP
1,865,5415,126510,Matravers School,FD,0,0,,3,-3,74,64%,0%,62%,12%,8%,0%,1%,72,64%,-3,3,2,SUPP,SUPP,SUPP,0,NA,NA,NA,57%,0%,SUPP,SUPP,SUPP,0%,SUPP
1,865,6905,135804,The Wellington Academy,AC,0,0,,3,0,72,47%,0%,44%,11%,6%,0%,3%,65,48%,-1,3,7,43%,8,3,0,NA,NA,NA,SUPP,0%,SUPP,SUPP,SUPP,0%,SUPP
1,865,6906,136183,Sarum Academy,AC,0,0,,5,-19,29,34%,0%,34%,7%,7%,0%,0%,27,37%,-19,4,2,SUPP,SUPP,SUPP,0,NA,NA,NA,SUPP,0%,SUPP,SUPP,SUPP,0%,0%
LA,865,,,,,,,,NA,-2,,65%,1%,61%,26%,19%,1%,3%,2282,71%,-1,NA,385,32%,-7,NA,41,15%,-9,NA,67%,SUPP,63%,27%,20%,SUPP,SUPP
1,866,8002,130849,Swindon College,General Further Education College,0,0,,4,-17,309,23%,0%,16%,1%,SP,0%,7%,99,26%,-25,5,177,25%,-12,4,33,3%,-20,5,20%,0%,13%,0%,SUPP,0%,7%
1,866,8004,130851,New College Swindon,General Further Education College,0,0,,4,-13,893,41%,2%,33%,8%,6%,0%,6%,710,42%,-17,4,127,39%,0,3,56,27%,3,3,28%,SUPP,23%,5%,5%,0%,SUPP
1,866,4086,137264,Lydiard Park Academy,ACC,0,0,,4,-17,53,55%,0%,55%,17%,8%,0%,0%,53,55%,-17,4,0,NA,NA,NA,0,NA,NA,NA,44%,0%,44%,SUPP,0%,0%,0%
1,866,5410,137190,The Commonweal School,ACC,0,0,,3,-8,59,59%,2%,56%,24%,8%,0%,2%,59,59%,-8,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,0%,SUPP
1,866,5417,137160,The Ridgeway School & Sixth Form College,ACC,0,0,,3,-2,91,69%,2%,67%,26%,18%,2%,0%,91,69%,-2,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%
1,866,6905,135364,Swindon Academy,AC,0,0,,5,-21,134,28%,0%,16%,1%,1%,0%,13%,128,28%,-22,5,5,SUPP,SUPP,SUPP,1,SUPP,SUPP,SUPP,14%,0%,0%,SUPP,SUPP,0%,14%
LA,866,,,,,,,,NA,-13,,40%,1%,33%,8%,5%,SP,6%,1179,44%,-16,NA,334,32%,-6,NA,90,18%,-6,NA,42%,SUPP,35%,9%,6%,SUPP,SUPP
1,206,4000,139793,Tech City College,F1619,0,0,,2,17,128,75%,0%,72%,16%,10%,0%,3%,95,74%,8,3,33,79%,43,2,0,NA,NA,NA,76%,0%,SUPP,17%,11%,0%,SUPP
1,206,4307,100455,Highbury Fields School,CY,1,0,,3,12,53,81%,0%,81%,30%,25%,0%,0%,53,81%,12,3,0,NA,NA,NA,0,NA,NA,NA,83%,0%,83%,37%,SUPP,0%,0%
1,206,4614,100458,Central Foundation Boys' School,VA,1,0,,2,15,75,81%,1%,80%,25%,15%,0%,0%,71,82%,14,2,4,SUPP,SUPP,SUPP,0,NA,NA,NA,84%,SUPP,SUPP,22%,14%,0%,0%
1,206,4651,100459,St Aloysius RC College,VA,1,0,,3,4,77,61%,0%,56%,9%,8%,0%,5%,77,61%,4,3,0,NA,NA,NA,0,NA,NA,NA,61%,0%,SUPP,SUPP,SUPP,0%,SUPP
3,206,4900,136138,Islington Sixth Form Consortium,,,,,2,16,283,77%,SP,75%,19%,13%,0%,2%,253,76%,12,2,30,87%,50,1,0,NA,NA,NA,79%,SUPP,78%,19%,14%,0%,SUPP
1,206,6905,134314,St Mary Magdalene Academy,AC,0,0,,3,8,52,75%,0%,75%,33%,25%,0%,0%,52,75%,8,3,0,NA,NA,NA,0,NA,NA,NA,69%,0%,69%,23%,23%,0%,0%
1,206,6906,135587,City of London Academy Islington,AC,0,0,,1,19,38,82%,0%,82%,24%,8%,0%,0%,36,81%,17,2,2,SUPP,SUPP,SUPP,0,NA,NA,NA,86%,0%,86%,21%,SUPP,0%,0%
LA,206,,,,,,,,NA,16,,77%,SP,75%,20%,13%,0%,2%,436,76%,11,NA,65,83%,47,NA,0,NA,NA,NA,75%,SUPP,72%,23%,14%,0%,SUPP
1,210,4265,136309,Kingsdale Foundation School,ACC,0,0,,3,-2,63,68%,0%,68%,35%,16%,3%,0%,62,68%,-3,3,1,SUPP,SUPP,SUPP,0,NA,NA,NA,45%,0%,45%,27%,SUPP,SUPP,0%
