RECTYPE,LEA,ESTAB,URN,SCHNAME,ICLOSE,NFTYPE,TPUP,ATT8SCR,P8PUP,TP8ADJ,P8MEA,P8CILOW,P8CIUPP,P8MEA_ORIG,P8CILOW_ORIG,P8CIUPP_ORIG,PTL2BASICS_94,PTL2BASICS_95,EBACCAPS,PTEBACC_E_PTQ_EE,PTEBACC_94,PTEBACC_95,PT5EM_94,P8_BANDING
1,937,5407,136622,Alcester Grammar School,0,ACC,122,72.4,116,1.00,0.35,0.12,0.58,0.35,0.11,0.58,98%,92%,6.84,82%,76%,66%,98%,2
1,881,5415,136342,King Harold Business & Enterprise Academy,0,ACC,118,39.1,117,2.00,-0.13,-0.36,0.10,-0.15,-0.39,0.08,52%,28%,3.19,6%,3%,3%,47%,3
1,881,5405,136758,West Hatch High School,0,ACC,178,48.3,171,1.00,0.09,-0.10,0.28,0.08,-0.11,0.28,70%,43%,4.24,47%,33%,18%,67%,3
1,892,4615,137798,Bluecoat Aspley Academy,0,ACC,190,44.9,183,0.00,-0.05,-0.23,0.14,-0.05,-0.23,0.14,59%,36%,3.60,7%,3%,3%,55%,3
1,211,4284,137789,Mulberry Academy Shoreditch,0,ACC,169,48.4,135,0.00,0.22,0.00,0.43,0.22,0.00,0.43,67%,44%,4.55,90%,38%,24%,62%,3
1,309,4034,137745,Woodside High School,0,ACC,157,45.7,147,1.00,0.25,0.05,0.46,0.25,0.04,0.46,55%,36%,4.36,57%,29%,18%,50%,2
2,860,7015,124504,The Fountains High School,0,FDS,31,3.0,28,0.00,-1.21,-1.68,-0.74,-1.21,-1.69,-0.73,0%,0%,0.34,0%,0%,0%,0%,5
1,316,4025,102778,Lister Community School,0,CY,259,45.9,214,0.00,0.27,0.10,0.44,0.27,0.10,0.44,57%,36%,4.17,78%,27%,15%,53%,2
1,335,4106,142594,Pool Hayes Academy,0,ACC,160,42.7,157,4.00,-0.33,-0.53,-0.14,-0.34,-0.54,-0.14,44%,24%,3.22,45%,11%,5%,43%,4
1,929,4426,122358,Ponteland High School,0,CY,260,51.4,251,1.00,0.04,-0.12,0.20,0.04,-0.12,0.20,78%,54%,4.66,57%,35%,24%,72%,NA
2,861,7007,124500,Abbey Hill School and Performing Arts College,0,CYS,25,0.2,25,0.00,-1.38,-1.88,-0.88,-1.38,-1.89,-0.87,0%,0%,0.00,0%,0%,0%,0%,5
1,310,4700,102243,The Sacred Heart Language College,0,VA,140,62.9,133,1.00,0.85,0.64,1.07,0.85,0.63,1.07,86%,71%,5.92,87%,66%,48%,85%,1
1,393,4604,142601,St Wilfrid's RC College,0,ACC,174,53.3,173,0.00,0.43,0.25,0.62,0.43,0.24,0.63,71%,51%,4.70,64%,47%,29%,71%,2
2,937,7044,132202,Welcombe Hills School,0,CYS,15,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
2,929,7018,122386,Hexham Priory School,0,CYS,6,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,354,4091,143319,Middleton Technology School,0,ACC,204,47.9,197,0.00,0.00,-0.18,0.18,0.00,-0.18,0.18,68%,43%,3.85,24%,12%,6%,64%,3
1,813,4083,137742,South Axholme Academy,0,ACC,159,51.2,159,0.00,0.60,0.40,0.79,0.60,0.40,0.80,75%,53%,4.61,50%,33%,24%,72%,1
1,800,4128,136335,Norton Hill Academy,0,ACC,240,50.2,240,1.00,0.16,0.00,0.32,0.16,0.00,0.33,79%,52%,4.52,82%,26%,11%,72%,3
1,869,5404,137777,Denefield School,0,ACC,177,48.4,174,2.00,0.03,-0.16,0.22,0.01,-0.19,0.20,70%,44%,4.17,46%,31%,18%,66%,3
1,888,5401,136742,Lancaster Royal Grammar School,0,ACC,142,69.6,133,2.00,0.15,-0.06,0.37,0.11,-0.11,0.33,98%,95%,6.00,54%,51%,45%,97%,3
1,881,5410,136412,Chelmsford County High School for Girls,0,ACC,119,81.4,90,1.00,0.85,0.59,1.11,0.84,0.57,1.11,99%,98%,8.09,98%,97%,96%,99%,1
1,937,4190,137770,Aylesford School and Sixth Form College,0,ACC,131,41.7,127,1.00,-0.15,-0.37,0.07,-0.15,-0.37,0.07,58%,34%,3.50,22%,11%,6%,50%,3
1,916,4001,136306,Sir Thomas Rich's School,0,ACC,119,72.0,97,1.00,0.59,0.34,0.84,0.58,0.33,0.84,99%,96%,6.85,78%,73%,64%,98%,1
1,928,4042,136489,Guilsborough Academy,0,ACC,223,50.8,221,2.00,0.17,0.01,0.34,0.17,0.00,0.34,76%,52%,4.71,70%,40%,26%,70%,2
1,382,5400,137399,Castle Hall Academy,1,ACC,168,43.9,164,3.00,-0.15,-0.34,0.05,-0.16,-0.35,0.04,65%,40%,3.99,86%,24%,10%,60%,3
1,304,5410,139319,Preston Manor School,0,ACC,240,53.4,222,0.00,0.75,0.58,0.91,0.75,0.58,0.92,78%,57%,5.10,83%,58%,37%,76%,1
1,850,4100,137535,Amery Hill School,0,ACC,164,49.1,158,3.00,0.12,-0.08,0.32,0.11,-0.09,0.31,69%,50%,4.42,53%,35%,23%,65%,3
1,888,4311,138647,Parklands High School,0,ACC,195,48.7,190,1.00,0.08,-0.10,0.26,0.07,-0.11,0.26,69%,49%,3.89,23%,20%,16%,66%,3
1,213,4687,138312,Westminster City School,0,ACC,116,43.2,111,2.00,-0.48,-0.71,-0.24,-0.48,-0.72,-0.24,51%,22%,3.85,37%,14%,3%,48%,4
1,344,4069,137815,Weatherhead High School,0,ACC,211,48.3,207,2.00,0.16,-0.01,0.33,0.16,-0.02,0.33,67%,43%,4.16,35%,27%,19%,66%,3
1,895,4123,136340,Sandbach High School and Sixth Form College,0,ACC,198,54.4,194,2.00,0.37,0.19,0.55,0.37,0.19,0.55,80%,56%,4.78,49%,29%,20%,77%,2
1,916,4024,136772,Cleeve School,0,ACC,239,49.2,234,3.00,0.09,-0.07,0.25,0.08,-0.08,0.25,68%,45%,4.41,42%,31%,21%,64%,3
2,303,7002,101487,Marlborough School,0,CYS,9,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,874,5405,110899,Jack Hunt School,0,FD,290,41.6,260,2.00,0.00,-0.15,0.15,0.00,-0.16,0.15,52%,29%,3.67,36%,19%,12%,48%,3
2,861,7008,124501,Watermill School,0,CYS,15,0.4,15,0.00,-1.56,-2.20,-0.92,-1.56,-2.22,-0.91,0%,0%,0.00,0%,0%,0%,0%,5
2,845,7011,142163,St Mary's School,0,ACCS,16,17.1,15,0.00,-0.95,-1.59,-0.31,-0.95,-1.60,-0.29,6%,0%,1.04,0%,0%,0%,6%,5
1,316,4016,102777,Rokeby School,0,CY,136,44.6,101,1.00,0.01,-0.24,0.25,0.01,-0.25,0.26,57%,37%,3.91,51%,13%,8%,54%,3
1,931,4127,123257,Fitzharrys School,0,CY,78,44.9,74,0.00,-0.10,-0.38,0.19,-0.10,-0.39,0.20,65%,51%,3.95,27%,18%,12%,60%,3
1,865,5414,136296,Hardenhuish School,0,ACC,249,51.9,241,3.00,0.22,0.06,0.38,0.22,0.05,0.38,79%,49%,4.55,39%,31%,19%,76%,2
1,392,4605,137734,St Thomas More Roman Catholic Academy,0,ACC,252,47.9,250,2.00,-0.04,-0.20,0.11,-0.04,-0.20,0.12,71%,46%,4.41,58%,42%,25%,66%,3
1,886,4020,145420,Folkestone Academy,0,AC
1,868,4056,137695,Cox Green School,0,ACC,143,46.1,137,1.00,-0.10,-0.31,0.11,-0.10,-0.32,0.12,63%,38%,4.21,52%,29%,17%,56%,3
1,384,4014,145938,Outwood Academy Hemsworth,0,AC
1,307,4007,146318,Ark Acton Academy,0,AC
1,872,4048,110059,St Crispin's School,0,CY,185,54.1,176,1.00,0.41,0.22,0.59,0.41,0.22,0.60,75%,66%,4.80,43%,35%,23%,73%,2
2,830,7019,113041,Stanton Vale School,0,CYS,2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,888,4193,137111,Lostock Hall Academy,0,ACC,121,47.6,120,1.00,-0.07,-0.29,0.16,-0.08,-0.31,0.16,64%,45%,3.93,7%,6%,6%,59%,3
1,334,4014,136310,"Tudor Grange Academy, Solihull",0,ACC,243,60.2,235,1.00,0.54,0.38,0.70,0.53,0.37,0.70,91%,72%,5.34,61%,47%,35%,87%,1
1,800,4133,136311,Somervale School Specialist Media Arts College,0,ACC,85,39.7,83,1.00,-0.32,-0.59,-0.05,-0.32,-0.60,-0.04,44%,28%,3.48,62%,25%,8%,41%,4
1,383,4501,137704,Otley Prince Henry's Grammar School Specialist Language College,0,ACC,214,53.4,208,1.00,0.13,-0.04,0.30,0.13,-0.05,0.30,78%,53%,5.00,89%,46%,32%,72%,3
2,800,7035,137493,Fosse Way School,0,ACCS,24,6.8,24,0.00,-1.44,-1.94,-0.93,-1.44,-1.95,-0.92,4%,0%,0.26,0%,0%,0%,4%,5
1,878,4110,136367,Kingsbridge Academy,0,ACC,217,50.7,212,0.00,0.25,0.08,0.42,0.25,0.08,0.43,69%,49%,4.58,76%,41%,25%,65%,2
1,937,4124,137236,Stratford Upon Avon School,0,ACC,218,47.2,209,3.00,-0.07,-0.25,0.10,-0.09,-0.26,0.09,66%,43%,3.99,34%,19%,14%,64%,3
1,860,5401,137384,Cannock Chase High School,0,ACC,146,42.7,144,0.00,-0.22,-0.43,-0.01,-0.22,-0.43,-0.01,49%,21%,3.36,8%,6%,4%,47%,4
1,813,4090,138831,Winterton Community Academy,0,ACC,84,46.2,83,0.00,0.00,-0.27,0.28,0.00,-0.27,0.28,60%,44%,4.18,50%,31%,20%,56%,3
1,845,4045,138624,Rye College,0,ACC,127,38.3,125,2.00,-0.46,-0.68,-0.24,-0.47,-0.69,-0.24,50%,28%,3.21,21%,9%,4%,43%,4
1,860,4146,144002,Thomas Alleyne's High School,0,ACC,247,47.7,243,1.00,0.40,0.24,0.56,0.40,0.24,0.56,68%,43%,4.01,28%,9%,5%,62%,NA
1,879,4605,140737,Notre Dame RC School,0,ACC,93,46.2,92,2.00,-0.02,-0.28,0.24,-0.04,-0.31,0.22,71%,44%,3.86,35%,20%,12%,69%,3
2,350,7004,105278,Firwood High School,0,CYS,15,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,355,4035,105975,Walkden High School,0,CY,251,42.3,247,7.00,-0.68,-0.84,-0.53,-0.70,-0.86,-0.54,59%,34%,3.76,52%,24%,11%,52%,5
2,883,7032,144234,Treetops School,0,ACCS,34,6.8,33,0.00,-1.06,-1.50,-0.63,-1.06,-1.50,-0.62,3%,0%,0.48,0%,0%,0%,0%,5
1,908,4164,143993,Mullion School,0,ACC,99,49.2,95,1.00,0.18,-0.07,0.43,0.15,-0.11,0.41,68%,40%,4.17,28%,21%,9%,65%,3
1,807,4638,140751,Saint Peter's Catholic Voluntary Academy,0,ACC,105,34.0,105,4.00,-1.15,-1.39,-0.90,-1.18,-1.43,-0.94,31%,8%,2.78,24%,7%,2%,27%,5
1,352,4276,105564,Wright Robinson College,0,FD,301,45.4,255,4.00,0.20,0.04,0.36,0.18,0.02,0.34,62%,39%,4.09,41%,30%,20%,59%,2
1,811,4063,118084,Howden School,0,CY,103,44.8,103,1.00,-0.15,-0.40,0.09,-0.17,-0.42,0.08,70%,47%,3.74,9%,7%,6%,66%,3
1,825,4042,110490,The Misbourne School,0,CY,139,43.1,134,2.00,-0.27,-0.48,-0.05,-0.27,-0.49,-0.05,65%,35%,3.51,25%,10%,5%,57%,4
1,815,4232,144929,Barlby High School,0,ACC,99,45.9,99,1.00,0.25,0.00,0.49,0.23,-0.02,0.49,60%,37%,3.78,29%,18%,14%,56%,3
1,825,5402,140893,Beaconsfield High School,0,ACC,148,75.7,108,0.00,1.21,0.97,1.45,1.21,0.97,1.45,100%,97%,7.33,95%,88%,79%,100%,1
1,925,4042,145167,Cordeaux Academy,1,AC,85,36.9,81,3.00,-0.59,-0.87,-0.31,-0.62,-0.90,-0.33,39%,24%,3.03,18%,8%,7%,35%,5
1,373,4012,145191,Ecclesfield School,0,AC
1,803,4010,145502,Winterbourne Academy,0,AC
1,330,4031,145580,Arena Academy,0,AC
1,825,4051,137564,Burnham Grammar School,0,ACC,156,68.7,150,0.00,0.44,0.24,0.64,0.44,0.23,0.65,99%,94%,6.14,47%,45%,39%,99%,2
1,210,4265,136309,Kingsdale Foundation School,0,ACC,264,54.8,254,8.00,-0.13,-0.28,0.03,-0.15,-0.31,0.00,79%,60%,5.02,77%,48%,33%,77%,3
1,873,5412,137248,St Peter's School,0,ACC,157,42.1,145,0.00,0.01,-0.20,0.21,0.01,-0.20,0.22,60%,37%,3.56,32%,14%,8%,57%,3
1,886,5403,137227,Wilmington Grammar School for Boys,0,ACC,134,64.8,123,1.00,0.38,0.16,0.61,0.38,0.15,0.60,98%,93%,5.88,60%,50%,34%,96%,2
1,358,4024,138614,Altrincham College,0,ACC,163,46.5,149,1.00,-0.11,-0.32,0.09,-0.11,-0.32,0.09,61%,39%,4.11,52%,30%,21%,57%,3
1,887,5445,136313,The Rochester Grammar School,0,ACC,173,66.5,168,0.00,0.64,0.45,0.83,0.64,0.45,0.84,98%,87%,6.23,98%,73%,49%,97%,1
1,802,4136,137884,Clevedon School,0,ACC,182,45.2,176,0.00,0.01,-0.18,0.19,0.01,-0.18,0.20,63%,33%,3.80,24%,14%,7%,59%,3
1,830,4111,137350,Hope Valley College,0,ACC,95,52.5,91,0.00,0.23,-0.03,0.49,0.23,-0.04,0.49,74%,58%,4.49,28%,24%,16%,68%,3
1,886,5400,137250,Wilmington Grammar School for Girls,0,ACC,119,63.8,114,0.00,0.23,0.00,0.47,0.23,0.00,0.47,98%,88%,6.17,97%,82%,60%,97%,3
1,881,5402,137790,Plume School,0,ACC,277,45.8,267,1.00,0.02,-0.13,0.17,0.02,-0.14,0.17,60%,34%,3.91,38%,25%,16%,57%,3
1,931,4560,138817,The Marlborough Church of England School,0,ACC,168,50.4,156,1.00,0.08,-0.12,0.28,0.08,-0.13,0.28,71%,48%,4.55,47%,32%,23%,65%,3
1,831,4607,138622,"Saint Benedict, A Catholic Voluntary Academy",0,ACC,218,47.9,197,1.00,0.27,0.09,0.45,0.26,0.08,0.44,65%,37%,3.91,10%,7%,5%,61%,2
1,891,5401,136291,George Spencer Academy and Technology College,0,ACC,229,51.7,221,0.00,0.34,0.17,0.51,0.34,0.17,0.51,73%,55%,4.54,51%,35%,22%,72%,2
1,825,4036,137372,Princes Risborough School,1,ACC,158,41.7,150,0.00,-0.25,-0.45,-0.05,-0.25,-0.46,-0.04,61%,27%,3.42,3%,3%,2%,58%,4
2,908,7003,143173,Doubletrees School,0,ACCS,8,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,878,4056,113511,Holsworthy Community College,0,FD,103,39.0,102,1.00,-0.51,-0.75,-0.26,-0.51,-0.76,-0.26,45%,19%,3.51,31%,14%,7%,44%,5
1,356,4005,145893,Laurus Cheadle Hulme,0,F
2,873,7021,144055,Meadowgate Academy,0,ACCS,10,0.8,10,0.00,-1.46,-2.24,-0.68,-1.46,-2.26,-0.66,0%,0%,0.00,0%,0%,0%,0%,5
1,308,4038,102050,Lea Valley High School,0,CY,178,37.7,163,0.00,-0.32,-0.51,-0.12,-0.32,-0.52,-0.12,42%,20%,3.48,73%,21%,8%,37%,4
1,845,4006,144505,King's Academy Ringmer,0,ACC,103,46.1,100,0.00,0.02,-0.23,0.27,0.02,-0.23,0.27,64%,38%,4.12,45%,27%,11%,57%,3
1,882,5414,137284,The Eastwood Academy,0,ACC,144,53.0,140,0.00,0.61,0.40,0.82,0.61,0.40,0.83,88%,64%,4.84,95%,34%,15%,82%,1
1,878,4016,142805,St James School,0,ACC,148,50.7,136,2.00,0.19,-0.03,0.40,0.17,-0.05,0.38,72%,54%,4.75,71%,52%,34%,68%,3
1,855,4015,137115,Lutterworth High School,0,ACC,181,51.3,177,0.00,-0.06,-0.25,0.12,-0.06,-0.26,0.13,81%,52%,4.61,40%,31%,24%,77%,3
1,313,4006,144515,The Green School for Boys,0,F
1,358,5407,137289,Altrincham Grammar School for Girls,0,ACC,206,78.2,170,1.00,1.12,0.93,1.31,1.11,0.91,1.30,100%,99%,7.73,99%,95%,88%,100%,1
1,352,4013,144755,Manchester Enterprise Academy Central,0,F
1,815,4006,144976,Outwood Academy Easingwold,0,AC
1,306,5406,137754,Norbury Manor Business and Enterprise College for Girls,0,ACC,191,52.5,183,1.00,0.41,0.22,0.59,0.40,0.21,0.59,75%,44%,4.38,26%,15%,10%,69%,2
1,925,4501,137793,Bourne Grammar School,0,ACC,208,67.3,203,0.00,0.68,0.51,0.85,0.68,0.50,0.86,97%,89%,6.60,86%,76%,66%,95%,1
1,933,4504,137285,The Blue School,0,ACC,266,50.0,253,4.00,-0.04,-0.20,0.12,-0.06,-0.21,0.10,70%,52%,4.17,27%,24%,19%,67%,3
1,317,4800,137088,The Palmer Catholic Academy,0,ACC,182,52.8,167,2.00,0.40,0.21,0.60,0.38,0.19,0.58,80%,63%,4.37,15%,12%,8%,75%,2
1,936,5402,143369,"St John the Baptist Catholic Comprehensive School, Woking",0,ACC,189,60.7,178,0.00,0.98,0.79,1.17,0.98,0.79,1.17,89%,74%,5.60,65%,50%,41%,88%,1
1,815,4611,137139,St Aidan's Church of England High School,0,ACC,247,59.8,240,1.00,0.80,0.64,0.95,0.79,0.63,0.95,88%,71%,5.47,75%,57%,39%,87%,1
1,928,4089,137878,Chenderit School,0,ACC,148,48.0,143,1.00,-0.09,-0.30,0.12,-0.11,-0.32,0.11,60%,43%,4.44,51%,36%,27%,57%,3
1,928,5404,136299,Northampton School for Boys,0,ACC,220,58.9,212,0.00,0.65,0.48,0.82,0.65,0.48,0.82,87%,73%,5.43,70%,44%,30%,86%,1
1,355,4050,136987,Co-Op Academy Swinton,0,ACC,138,43.4,126,3.00,-0.30,-0.52,-0.08,-0.31,-0.54,-0.09,63%,41%,3.89,64%,30%,17%,56%,4
1,303,4001,137769,Townley Grammar School,0,ACC,210,73.3,205,1.00,0.82,0.65,1.00,0.82,0.64,0.99,99%,96%,6.82,83%,80%,70%,99%,1
2,352,7039,141805,Piper Hill High School,0,ACCS,17,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
2,391,7033,141865,Trinity Academy Newcastle,0,ACCS,26,8.4,25,0.00,-2.27,-2.76,-1.77,-2.27,-2.77,-1.76,8%,0%,0.40,0%,0%,0%,0%,5
1,886,5418,140595,The Skinners' School,0,ACC,148,73.2,117,1.00,0.67,0.45,0.90,0.67,0.43,0.90,99%,97%,7.01,80%,77%,63%,98%,1
2,887,7016,142555,Rivermead School,0,ACCS,20,17.8,20,0.00,-1.00,-1.55,-0.44,-1.00,-1.56,-0.43,10%,10%,0.95,0%,0%,0%,10%,5
1,928,4041,143421,Elizabeth Woodville School,0,ACC,156,45.8,152,1.00,-0.28,-0.48,-0.08,-0.28,-0.49,-0.08,66%,40%,4.04,46%,19%,13%,58%,4
2,908,7004,143166,Curnow School,0,ACCS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,867,4032,110049,Edgbarrow School,0,CY,209,56.2,198,1.00,0.43,0.26,0.61,0.43,0.25,0.61,83%,65%,4.91,35%,30%,25%,81%,2
1,878,4182,113539,Tavistock College,0,FD,180,46.6,176,2.00,-0.08,-0.27,0.10,-0.10,-0.30,0.09,68%,41%,3.92,21%,15%,9%,64%,3
2,206,7031,143217,The Bridge School,0,ACCS,7,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,919,5420,140786,The Hertfordshire & Essex High School and Science College,0,ACC,159,61.2,155,0.00,0.74,0.54,0.94,0.74,0.54,0.95,91%,69%,5.73,74%,67%,49%,90%,1
1,878,4023,145404,West Exe School,0,AC
1,860,4085,142711,Leek High School,0,ACC,114,34.4,110,1.00,-0.30,-0.53,-0.06,-0.30,-0.54,-0.06,48%,27%,2.78,13%,8%,6%,39%,NA
1,931,4082,143984,Icknield Community College,0,ACC,97,46.6,97,0.00,-0.08,-0.34,0.17,-0.08,-0.34,0.17,55%,38%,4.02,15%,10%,6%,53%,3
1,871,4510,137287,Slough and Eton Church of England Business and Enterprise College,0,ACC,170,43.3,155,0.00,0.18,-0.02,0.38,0.18,-0.02,0.39,59%,37%,3.37,5%,4%,4%,54%,3
1,928,4601,137086,Bishop Stopford School,0,ACC,214,59.4,211,1.00,0.55,0.38,0.73,0.55,0.38,0.73,92%,71%,5.51,76%,55%,36%,90%,1
1,937,4192,137766,Campion School,0,ACC,84,45.3,81,0.00,0.42,0.15,0.70,0.42,0.14,0.70,57%,33%,3.58,21%,11%,6%,52%,2
1,936,5406,137735,The Beacon School,0,ACC,181,43.8,176,1.00,-0.21,-0.40,-0.03,-0.21,-0.40,-0.02,67%,42%,3.74,36%,19%,8%,57%,4
1,886,5416,137739,Cranbrook School,0,ACC,146,68.0,60,LOWCOV,LOWCOV,LOWCOV,LOWCOV,LOWCOV,LOWCOV,LOWCOV,99%,86%,6.73,97%,91%,67%,99%
1,935,4603,137849,St Alban's Catholic High School,0,ACC,161,51.5,148,0.00,0.23,0.03,0.44,0.23,0.02,0.44,72%,52%,4.37,22%,19%,16%,68%,2
1,380,4613,136962,Feversham Academy,0,ACC,124,49.4,116,0.00,0.71,0.48,0.94,0.71,0.47,0.94,68%,51%,4.41,55%,30%,23%,67%,1
1,865,4537,137057,St Laurence School,0,ACC,227,55.4,223,2.00,0.47,0.31,0.64,0.45,0.28,0.62,81%,61%,4.85,23%,21%,15%,77%,2
1,868,4055,137740,Furze Platt Senior School,0,ACC,197,51.2,186,1.00,0.17,-0.01,0.35,0.17,-0.02,0.35,75%,47%,4.58,39%,26%,16%,71%,3
1,873,5403,136974,Sawtry Village Academy,0,ACC,163,47.1,163,2.00,0.27,0.07,0.46,0.26,0.07,0.46,65%,41%,4.20,35%,28%,18%,61%,2
1,886,5437,137837,The Folkestone School for Girls,0,ACC,175,63.8,173,1.00,0.44,0.25,0.63,0.42,0.23,0.62,96%,77%,6.01,86%,57%,45%,95%,2
1,391,4715,137900,St Cuthbert's High School,0,ACC,170,55.7,167,0.00,0.31,0.12,0.50,0.31,0.12,0.51,79%,57%,5.11,86%,41%,27%,75%,2
1,205,4632,138607,Lady Margaret School,0,ACC,89,66.1,80,1.00,1.03,0.75,1.30,1.02,0.74,1.30,88%,80%,6.19,88%,61%,54%,87%,1
1,937,4002,137235,Stratford Girls' Grammar School,0,ACC,120,78.1,106,0.00,0.85,0.61,1.09,0.85,0.60,1.10,100%,98%,7.46,88%,87%,82%,100%,1
1,908,4152,137223,Falmouth School,0,ACC,148,52.1,142,0.00,0.34,0.13,0.55,0.34,0.13,0.55,73%,54%,4.37,36%,24%,19%,72%,2
1,825,4095,137343,Amersham School,0,ACC,129,51.0,123,0.00,0.53,0.31,0.75,0.53,0.30,0.76,81%,56%,3.97,2%,2%,2%,76%,1
1,373,4229,139167,Silverdale School,0,ACC,178,57.0,172,0.00,0.69,0.50,0.88,0.69,0.49,0.88,80%,63%,5.35,76%,49%,34%,77%,1
1,928,4703,142747,Thomas Becket Catholic School,0,ACC,91,40.9,79,2.00,0.02,-0.26,0.30,0.01,-0.27,0.29,51%,35%,3.35,12%,8%,3%,47%,3
1,213,4809,139369,St George's Catholic School,0,ACC,138,53.3,130,0.00,0.68,0.46,0.90,0.68,0.46,0.90,71%,56%,4.55,23%,20%,16%,71%,1
1,350,5401,105267,Canon Slade CofE School,0,VA,267,54.5,259,0.00,0.18,0.03,0.34,0.18,0.03,0.34,79%,59%,4.72,39%,26%,19%,76%,2
1,815,4518,136664,Skipton Girls' High School,0,ACC,112,67.8,108,0.00,0.43,0.19,0.67,0.43,0.19,0.67,98%,89%,6.43,92%,81%,69%,98%,2
1,353,4600,137133,The Blue Coat CofE School,0,ACC,217,56.5,213,0.00,0.54,0.37,0.71,0.54,0.36,0.71,86%,69%,5.21,88%,60%,35%,84%,1
2,318,7000,143317,Clarendon School,0,ACCS,19,8.7,18,0.00,-1.21,-1.79,-0.62,-1.21,-1.81,-0.61,5%,5%,0.47,0%,0%,0%,5%,5
1,825,4065,136845,Sir Henry Floyd Grammar School,0,ACC,190,71.0,169,0.00,0.53,0.34,0.72,0.53,0.33,0.72,99%,97%,5.93,39%,38%,36%,99%,1
1,880,4118,137755,Brixham College,0,ACC,201,37.6,195,5.00,-0.59,-0.77,-0.41,-0.62,-0.80,-0.44,49%,23%,3.23,9%,5%,3%,38%,5
2,836,5951,137286,Montacute School,0,ACCS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,343,4108,137297,Birkdale High School,0,ACC,119,48.6,116,2.00,0.03,-0.20,0.26,0.01,-0.23,0.24,66%,46%,4.03,22%,13%,12%,61%,3
1,885,4500,137101,Hanley Castle High School,0,ACC,151,50.1,147,2.00,-0.11,-0.32,0.09,-0.13,-0.34,0.08,67%,39%,4.64,66%,42%,25%,65%,3
1,916,4002,136666,High School for Girls,0,ACC,122,73.4,100,0.00,0.79,0.54,1.04,0.79,0.54,1.04,100%,95%,7.20,95%,93%,83%,100%,1
1,867,4603,137267,Ranelagh School,0,ACC,157,54.2,147,1.00,0.24,0.04,0.44,0.24,0.03,0.45,82%,57%,4.99,49%,42%,34%,74%,2
1,925,4050,141581,The Banovallum School,0,ACC,115,44.2,111,0.00,-0.24,-0.47,0.00,-0.24,-0.48,0.00,57%,30%,3.64,17%,10%,5%,56%,3
1,886,5439,136847,Mascalls Academy,0,ACC,211,42.5,206,1.00,0.03,-0.14,0.20,0.03,-0.15,0.21,61%,30%,3.45,10%,9%,6%,57%,3
1,916,5414,136960,Chipping Campden School,0,ACC,184,51.7,172,0.00,0.22,0.03,0.40,0.22,0.02,0.41,75%,53%,4.55,38%,29%,24%,70%,2
1,821,5407,137679,Icknield High School,0,ACC,284,48.4,272,0.00,0.44,0.29,0.59,0.44,0.28,0.59,67%,52%,4.10,22%,15%,13%,62%,2
1,919,4070,136973,Roundwood Park School,0,ACC,191,58.4,184,2.00,0.48,0.29,0.66,0.46,0.27,0.64,86%,72%,5.24,37%,31%,28%,84%,2
1,916,4600,136982,St Peter's Catholic High School and Sixth Form Centre,0,ACC,243,46.5,224,5.00,0.12,-0.04,0.29,0.09,-0.08,0.26,67%,35%,4.14,28%,23%,14%,61%,3
1,806,4702,142382,Trinity Catholic College,0,ACC,220,41.4,215,2.00,-0.47,-0.64,-0.30,-0.48,-0.65,-0.30,57%,28%,3.37,25%,10%,5%,52%,4
2,860,7039,142094,Saxon Hill Academy,0,ACCS,9,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,816,4001,144652,York High School,0,AC
1,372,4022,141730,Dinnington High School,0,ACC,185,34.9,182,1.00,-0.72,-0.90,-0.54,-0.73,-0.92,-0.54,42%,18%,2.85,16%,8%,3%,35%,5
1,308,4029,142727,Southgate School,0,ACC,250,49.0,226,1.00,0.00,-0.17,0.16,0.00,-0.17,0.17,73%,46%,4.37,41%,28%,21%,68%,3
1,330,5403,143435,Great Barr Academy,0,ACC,286,37.8,238,8.00,-0.60,-0.76,-0.44,-0.62,-0.79,-0.46,46%,27%,3.15,12%,6%,4%,42%,5
2,873,7018,142557,Spring Common Academy,0,ACCS,24,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
