"TIME_PERIOD","TIME_IDENTIFIER","TRUST_GROUP_TYPE","TRUST_NAME","TRUST_UID","TRUST_ID","TRUST_COMPANIES_HOUSE_NUMBER","TRUST_UKPRN","TRUST_LEADREGION","INSTITUTIONS_MATPTINC","NUMINST_MATPTINC","NUMINST_FSM6CLA1A_MATPTINC","NUMINST_CONVERTER_MATPTINC","NUMINST_SPONSOR_MATPTINC","NUMINST_FREE_MATPTINC","NUMINST_3_MATPTINC","NUMINST_4PLUS_MATPTINC","TELIG_MATPTINC","PFSM6CLA1A_MATPTINC","PNOTFSM6CLA1A_MATPTINC","PEALGRP2_MATPTINC","PSEN_MATPTINC","PRWM_EXP_WGTAVG","PRWM_EXP_WGTAVG_FSM6CLA1A","PRWM_EXP_WGTAVG_NOTFSM6CLA1A","INSTITUTIONS_INMAT","NUMINST_INMAT","NUMINST_CONVERTER_INMAT","NUMINST_SPONSOR_INMAT","NUMINST_FREE_INMAT","TELIG_INMAT","PFSM6CLA1A_INMAT","PNOTFSM6CLA1A_INMAT"
202324,"AcademicYear","Multi-academy trust","FOUR CS MAT",16757,"TR00088",7333133,10058314,"East of England","139370;145787;146753",3,3,2,1,0,0,3,304,"35%","65%","42%","20%","58%","45%","65%","139370;145787;146753",3,2,1,0,304,"35%","65%"
202324,"AcademicYear","Multi-academy trust","BISHOP BEWICK CATHOLIC EDUCATION TRUST",16761,"TR01843",7841435,10059424,"North East","141832;144971;145624;148269;148270;148271;148272;148273;148282;148283;148443;148444;148445;148446;148447;148448;148449;148450;148451;148503",20,20,19,1,0,17,3,638,"36%","64%","22%","21%","60%","48%","67%","141832;144971;145624;148269;148270;148271;148272;148273;148282;148283;148443;148444;148445;148446;148447;148448;148449;148450;148451;148503;148504;148811;148812;148813;148814;148815;148816;148977;148978;148979;148980;148981",32,31,1,0,1031,"35%","65%"
202324,"AcademicYear","Multi-academy trust","AGORA LEARNING PARTNERSHIP",16768,"TR03710",10290954,10066099,"East of England","144903;144904;144905;144906;144907;144908;145257;145351;145352",9,9,9,0,0,0,9,408,"SUPPMAT","SUPPMAT","28%","25%","68%","SUPPMAT","SUPPMAT","144903;144904;144905;144906;144907;144908;145257;145351;145352",9,9,0,0,408,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","THE TAPSCOTT LEARNING TRUST",16781,"TR03662",10679504,10066128,"London","144139;144141;144142;146915",4,4,4,0,0,0,4,290,"43%","57%","68%","16%","73%","72%","74%","144139;144141;144142;146915",4,4,0,0,290,"43%","57%"
202324,"AcademicYear","Multi-academy trust","HORNCHURCH ACADEMY TRUST",16795,"TR03742",10760863,10066100,"London","138944;144590;144596",3,3,3,0,0,0,3,269,"SUPPMAT","SUPPMAT","26%","17%","77%","SUPPMAT","SUPPMAT","138944;144590;144596",3,3,0,0,269,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","IVY LEARNING TRUST",16797,"TR03766",10874173,10066101,"East of England","138215;140708;143199;143202;145522;145968;146359;146868;147879",9,9,8,1,0,1,8,488,"35%","65%","38%","17%","66%","54%","73%","138215;140708;143199;143202;145522;145968;146359;146868;147879;148989;149206;149330;149333",13,10,3,0,672,"32%","68%"
202324,"AcademicYear","Multi-academy trust","KALEIDOSCOPE MULTI ACADEMY TRUST",16798,"TR03767",10885386,10066102,"South West","143464;144919;144920;144921;144923;144924;144928",7,7,7,0,0,0,7,300,"SUPPMAT","SUPPMAT","14%","18%","53%","SUPPMAT","SUPPMAT","143464;144919;144920;144921;144923;144924;144928",7,7,0,0,300,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","PRESTON HEDGES TRUST",16816,"TR01672",8282041,10060156,"East Midlands","139039;144758;146283;148229",4,4,1,2,1,1,3,188,"16%","84%","12%","11%","79%","73%","80%","139039;144758;146283;148229",4,1,2,1,188,"16%","84%"
202324,"AcademicYear","Multi-academy trust","XP SCHOOL TRUST LIMITED",16822,"TR02952",8344767,10060272,"Yorkshire and the Humber","144656;147130;147576;148408",4,4,4,0,0,1,3,209,"47%","53%","6%","28%","61%","51%","71%","144656;147130;147576;148408",4,4,0,0,209,"47%","53%"
202324,"AcademicYear","Multi-academy trust","HUMBER EDUCATION TRUST",16827,"TR01415",8682547,10060594,"Yorkshire and the Humber","139511;139512;140246;140247;140275;140902;140906;144669;144670;144672;144676;144677",12,12,11,1,0,0,12,569,"42%","58%","22%","24%","79%","75%","82%","138467;139511;139512;140246;140247;140275;140902;140906;144669;144670;144672;144676;144677",13,12,1,0,598,"41%","59%"
202324,"AcademicYear","Multi-academy trust","BIRMINGHAM DIOCESAN MULTI-ACADEMY TRUST",16828,"TR03806",10729883,10066089,"West Midlands","138432;138433;139126;139127;139174;139267;139269;140125;140139;140152;140153;140462;140463;142358;143439;146107;146171;148084",18,18,12,6,0,1,17,599,"41%","59%","22%","21%","62%","52%","69%","138432;138433;139126;139127;139174;139267;139269;140125;140139;140152;140153;140462;140463;142358;143439;146107;146171;148084",18,12,6,0,599,"41%","59%"
202324,"AcademicYear","Multi-academy trust","EXTEND LEARNING ACADEMIES NETWORK",16847,"TR03803",10896504,10066097,"South West","144917;144918;144922;144925;144926;144927;145492;146066",8,8,7,1,0,0,8,416,"36%","64%","14%","18%","45%","24%","57%","144917;144918;144922;144925;144926;144927;145492;146066;148903",9,8,1,0,438,"35%","65%"
202324,"AcademicYear","Multi-academy trust","ST TERESA OF CALCUTTA CATHOLIC ACADEMY TRUST",16849,"TR03764",10856800,10066118,"North West","144934;144982;147631;147941",4,4,1,3,0,1,3,124,"57%","43%","23%","19%","58%","58%","59%","144934;144982;147631;147941;149679",5,1,4,0,152,"54%","46%"
202324,"AcademicYear","Multi-academy trust","TEMPLEFIELDS MULTI-ACADEMY TRUST",16850,"TR03716",10859069,10066121,"East of England","144663;144664;144665",3,3,3,0,0,0,3,121,"SUPPMAT","SUPPMAT","19%","19%","69%","SUPPMAT","SUPPMAT","144663;144664;144665",3,3,0,0,121,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","OXFORD DIOCESAN BUCKS SCHOOLS TRUST",16855,"TR03770",10943040,10066109,"South East","145032;145033;145069;145216;145422;146048;147269;147488;147807;147876",10,10,9,1,0,0,10,379,"17%","83%","20%","22%","51%","27%","57%","145032;145033;145069;145216;145422;146048;147269;147488;147807;147876;149485",11,9,2,0,438,"16%","84%"
202324,"AcademicYear","Multi-academy trust","THE GRAND UNION PARTNERSHIP",16857,"TR03819",10768218,10066123,"South East","144424;145043;146009",3,3,3,0,0,0,3,204,"SUPPMAT","SUPPMAT","42%","23%","62%","SUPPMAT","SUPPMAT","144424;145043;146009;149061",4,4,0,0,252,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","BRIDGE ACADEMY TRUST",16858,"TR01462",7663795,10058864,"East of England","143204;146139;146195;146230;146980",5,5,5,0,0,1,4,208,"24%","76%","8%","20%","53%","35%","58%","143204;146139;146195;146230;146980",5,5,0,0,208,"24%","76%"
202324,"AcademicYear","Multi-academy trust","GREENSAND MULTI ACADEMY TRUST",16862,"TR03743",10980776,10066098,"South East","145226;146661;147936",3,3,3,0,0,0,3,197,"21%","79%","17%","22%","64%","41%","70%","145226;146661;147936",3,3,0,0,197,"21%","79%"
202324,"AcademicYear","Multi-academy trust","CENTRAL CO-OPERATIVE LEARNING TRUST",16865,"TR03753",10973765,10066092,"West Midlands","145097;145099;145100;146814;147299",5,5,4,1,0,0,5,303,"27%","73%","18%","16%","62%","47%","67%","145097;145099;145100;146814;147299;148364;148906;149608",8,7,1,0,467,"27%","73%"
202324,"AcademicYear","Multi-academy trust","DALES ACADEMIES TRUST",16867,"TR00044",8372064,10060300,"Yorkshire and the Humber","144155;144156;144157;144161;144162;144164;144165;144166;144167;144647;147254;147275;147593",13,10,11,2,0,0,13,229,"23%","77%","4%","26%","65%","40%","72%","144155;144156;144157;144161;144162;144164;144165;144166;144167;144647;147254;147275;147593",13,11,2,0,229,"23%","77%"
202324,"AcademicYear","Multi-academy trust","DURHAM AND NEWCASTLE DIOCESAN LEARNING TRUST",16868,"TR03772",10847279,10066094,"North East","137021;137022;144901;144902;144936;146449;147518;147814;147815",9,7,8,1,0,0,9,220,"25%","75%","2%","20%","69%","39%","79%","137021;137022;138000;138128;140924;144901;144902;144936;146449;147518;147814;147815;149524;149661;149724;149902;149903",17,16,1,0,490,"30%","70%"
202324,"AcademicYear","Multi-academy trust","WANDLE LEARNING TRUST",16895,"TR00474",7655651,10058820,"London","140967;145280;147327",3,3,2,0,1,1,2,121,"SUPPMAT","SUPPMAT","50%","17%","74%","SUPPMAT","SUPPMAT","140967;145280;147327",3,2,0,1,121,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","OMEGA MULTI-ACADEMY TRUST",16903,"TR00903",8313108,10060207,"North West","145387;145388;145389;145390",4,4,4,0,0,0,4,228,"SUPPMAT","SUPPMAT","15%","18%","75%","SUPPMAT","SUPPMAT","145387;145388;145389;145390",4,4,0,0,228,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","DARTMOOR MULTI ACADEMY TRUST",16913,"TR03738",11075564,10067101,"South West","145330;145331;145332;145333;145334;145335;145338;145339;145340;145341;145342;145346;146248",13,10,13,0,0,0,13,215,"22%","78%","2%","21%","45%","15%","54%","145330;145331;145332;145333;145334;145335;145338;145339;145340;145341;145342;145346;146248",13,13,0,0,215,"22%","78%"
202324,"AcademicYear","Multi-academy trust","SOUTH YORK MULTI ACADEMY TRUST",16917,"TR03739",11082297,10067112,"Yorkshire and the Humber","144712;144713;146483;148120",4,3,4,0,0,0,4,151,"5%","95%","4%","11%","58%","0%","61%","144712;144713;146483;148120",4,4,0,0,151,"5%","95%"
202324,"AcademicYear","Multi-academy trust","SOKE EDUCATION TRUST",16919,"TR03773",10954886,10067111,"East of England","145268;145269;145270;145272;147382",5,4,4,1,0,0,5,219,"27%","73%","7%","16%","53%","34%","61%","136653;145268;145269;145270;145272;147382",6,5,1,0,306,"27%","73%"
202324,"AcademicYear","Multi-academy trust","CRESCO MULTI ACADEMY TRUST",16922,"TR00896",7692638,10058996,"East of England","137226;144086;144351",3,3,2,1,0,0,3,181,"SUPPMAT","SUPPMAT","15%","20%","48%","SUPPMAT","SUPPMAT","137226;144086;144351",3,2,1,0,181,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","SOUTH ESSEX ALLIANCE MULTI-ACADEMY TRUST",16923,"TR01741",8445314,10060383,"East of England","139543;145049;145349",3,3,2,1,0,0,3,108,"SUPPMAT","SUPPMAT","4%","12%","79%","SUPPMAT","SUPPMAT","139543;145049;145349",3,2,1,0,108,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","ACES ACADEMIES TRUST",16928,"TR01066",7732319,10059239,"East of England","138029;141297;141690",3,3,2,1,0,0,3,124,"24%","76%","15%","19%","62%","40%","69%","138029;141297;141690;148983",4,3,1,0,140,"24%","76%"
202324,"AcademicYear","Multi-academy trust","YORKSHIRE ENDEAVOUR ACADEMY TRUST",16931,"TR03717",11024646,10067118,"Yorkshire and the Humber","144678;144679;144680;144681;144682",5,4,5,0,0,0,5,73,"29%","71%","0%","30%","52%","38%","58%","144678;144679;144680;144681;144682;149226",6,6,0,0,79,"29%","71%"
202324,"AcademicYear","Multi-academy trust","GREAT HEIGHTS ACADEMY TRUST",16954,"TR00915",7465343,10058440,"Yorkshire and the Humber","136375;145571;146927;147584;148202",5,5,3,2,0,1,4,195,"SUPPMAT","SUPPMAT","9%","17%","68%","SUPPMAT","SUPPMAT","136375;141687;145571;146927;147584;148202",6,3,3,0,258,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","NEW VISION TRUST",16955,"TR03820",11086415,10067121,"London","145362;145364;145366;145368",4,4,4,0,0,0,4,400,"42%","58%","78%","13%","76%","68%","81%","145362;145364;145366;145368;149520",5,5,0,0,476,"41%","59%"
202324,"AcademicYear","Multi-academy trust","OWLCOTES MULTI ACADEMY TRUST",16956,"TR03822",11188252,10066777,"Yorkshire and the Humber","145525;145526;146540;147632",4,4,2,2,0,0,4,170,"SUPPMAT","SUPPMAT","14%","12%","78%","SUPPMAT","SUPPMAT","145525;145526;146540;147632;149547",5,3,2,0,228,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","LEARNING COMMUNITY TRUST",16959,"TR03737",10846393,10067120,"West Midlands","144942;147579;148314",3,3,3,0,0,1,2,179,"SUPPMAT","SUPPMAT","34%","26%","76%","SUPPMAT","SUPPMAT","144942;147579;148314;149309;149446",5,4,0,1,207,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","THE SAMARA TRUST",16960,"TR03792",11072683,10067124,"North West","145074;145075;145076",3,3,3,0,0,0,3,91,"13%","87%","8%","20%","54%","42%","56%","145074;145075;145076",3,3,0,0,91,"13%","87%"
202324,"AcademicYear","Multi-academy trust","ARDEN FOREST C OF E MULTI ACADEMY TRUST",16967,"TR02135",8248830,10060116,"West Midlands","139518;140135;145711;145712;148514;148515",6,6,6,0,0,2,4,167,"22%","78%","3%","16%","60%","25%","70%","138909;139518;140135;145711;145712;148514;148515;149291",8,8,0,0,230,"19%","81%"
202324,"AcademicYear","Multi-academy trust","CHANCERY MULTI ACADEMY TRUST",16970,"TR03779",11024808,10067434,"North West","142235;145035;145036",3,3,3,0,0,0,3,118,"SUPPMAT","SUPPMAT","6%","21%","68%","SUPPMAT","SUPPMAT","142235;142236;145035;145036;148985",5,5,0,0,177,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","EPPING FOREST SCHOOLS PARTNERSHIP TRUST",16973,"TR03827",11240455,10067433,"East of England","145599;145600;145601;145603;145604;145605;145728;145990;145992;145999;146001;147561",12,12,11,1,0,0,12,581,"19%","81%","13%","17%","63%","37%","69%","145599;145600;145601;145603;145604;145605;145728;145990;145992;145999;146001;147561",12,11,1,0,581,"19%","81%"
202324,"AcademicYear","Multi-academy trust","ALL SAINTS SCHOOLS TRUST",16977,"TR03813",11216388,10067436,"East of England","145460;145692;145693;145696;145697;146148;146173;146234;147450;148509",10,10,9,1,0,1,9,166,"SUPPMAT","SUPPMAT","3%","26%","SUPPMAT","SUPPMAT","SUPPMAT","145460;145692;145693;145696;145697;146148;146173;146234;147450;148509;149423;149991",12,11,1,0,184,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","GALILEO MULTI ACADEMY TRUST",16981,"TR03790",10700526,10067432,"North East","145661;145662;145663;145664;145665;145666;145667;145668;145670;145671",10,10,10,0,0,0,10,403,"SUPPMAT","SUPPMAT","2%","23%","65%","SUPPMAT","SUPPMAT","145661;145662;145663;145664;145665;145666;145667;145668;145670;145671",10,10,0,0,403,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","CORINIUM EDUCATION TRUST",16990,"TR00508",7524811,10058510,"South West","145606;145607;146326",3,3,2,1,0,0,3,44,"SUPPMAT","SUPPMAT","7%","27%","55%","SUPPMAT","SUPPMAT","145606;145607;146326",3,2,1,0,44,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","OAK MULTI ACADEMY TRUST",16991,"TR01390",7695364,10059025,"East Midlands","145618;145619;145620",3,3,3,0,0,0,3,240,"12%","88%","36%","19%","72%","52%","75%","145618;145619;145620",3,3,0,0,240,"12%","88%"
202324,"AcademicYear","Multi-academy trust","THE ALLIANCE MULTI-ACADEMY TRUST",16993,"TR00560",8576427,10060500,"South East","140256;145700;145703",3,3,3,0,0,0,3,222,"SUPPMAT","SUPPMAT","8%","14%","62%","SUPPMAT","SUPPMAT","140256;145700;145703",3,3,0,0,222,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","CONCORDIA MULTI ACADEMY TRUST",17009,"TR03488",10377160,10067656,"North West","144529;144541;144562",3,3,3,0,0,0,3,91,"SUPPMAT","SUPPMAT","10%","29%","69%","SUPPMAT","SUPPMAT","143160;144529;144541;144562;149674;149675",6,6,0,0,178,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","THE STAR MULTI ACADEMY TRUST",17011,"TR03845",11291523,10067661,"Yorkshire and the Humber","145778;145820;145821;145822;145846;146005;146006;146007;147521",9,8,7,2,0,0,9,284,"15%","85%","3%","18%","58%","30%","63%","145778;145820;145821;145822;145846;146005;146006;146007;147521",9,7,2,0,284,"15%","85%"
202324,"AcademicYear","Multi-academy trust","PENNINE ACADEMIES YORKSHIRE",17012,"TR03728",10975521,10067658,"Yorkshire and the Humber","144860;144861;144862;146581;148201",5,5,5,0,0,1,4,273,"SUPPMAT","SUPPMAT","54%","16%","52%","SUPPMAT","SUPPMAT","144860;144861;144862;146581;148201;148869;150016",7,7,0,0,395,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","PETERBOROUGH KEYS ACADEMIES TRUST",17014,"TR03774",11108321,10067689,"East of England","144981;145266;145267;145739",4,4,2,2,0,0,4,263,"36%","64%","52%","13%","52%","38%","60%","144981;145266;145267;145739",4,2,2,0,263,"36%","64%"
202324,"AcademicYear","Multi-academy trust","ASSISI CATHOLIC TRUST",17019,"TR02167",7696989,10059051,"East of England","144987;145678;145994;145995;145996;145997;146015;146016",8,8,7,1,0,0,8,318,"22%","78%","22%","20%","65%","51%","69%","144987;145678;145994;145995;145996;145997;146015;146016",8,7,1,0,318,"22%","78%"
202324,"AcademicYear","Multi-academy trust","EMPOWER TRUST",17028,"TR03830",11259965,10067876,"West Midlands","145788;145789;145790;145793;146183;147568",6,6,6,0,0,0,6,311,"33%","67%","8%","17%","62%","37%","74%","145788;145789;145790;145793;146183;147568",6,6,0,0,311,"33%","67%"
202324,"AcademicYear","Multi-academy trust","IRIS LEARNING TRUST",17029,"TR03681",10799237,10067877,"North East","144219;144221;146887",3,3,3,0,0,0,3,140,"46%","54%","13%","29%","69%","60%","76%","144219;144221;146887",3,3,0,0,140,"46%","54%"
202324,"AcademicYear","Multi-academy trust","THE DIOCESE OF NORWICH ST BENET'S MULTI-ACADEMY TRUST",17030,"TR03831",11276240,10067878,"East of England","137311;145738;145975;148232;148237",5,5,2,3,0,3,2,165,"27%","73%","15%","24%","46%","37%","50%","137311;145738;145975;148232;148237;148994;148995;148996;149197;149502;149877;149878",12,9,3,0,323,"25%","75%"
202324,"AcademicYear","Multi-academy trust","CHANGING LIVES LEARNING TRUST",17034,"TR02433",6627459,10058240,"North West","137602;146423;147395;147396",4,4,4,0,0,0,4,66,"SUPPMAT","SUPPMAT","0%","17%","SUPPMAT","SUPPMAT","SUPPMAT","137602;146423;147395;147396",4,4,0,0,66,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","THE VINES ACADEMY TRUST",17041,"TR03846",11379217,10067952,"East Midlands","145970;145972;145973;145974",4,4,4,0,0,0,4,139,"21%","79%","25%","20%","57%","34%","63%","145970;145972;145973;145974",4,4,0,0,139,"21%","79%"
202324,"AcademicYear","Multi-academy trust","NORTHUMBERLAND CHURCH OF ENGLAND ACADEMY TRUST",17043,"TR01533",6653439,10058242,"North East","145956;147930;148763;148764;148765;148766",6,6,6,0,0,4,2,205,"51%","49%","2%","32%","47%","37%","57%","145956;147930;148763;148764;148765;148766;149850",7,7,0,0,222,"50%","50%"
202324,"AcademicYear","Multi-academy trust","TARKA LEARNING PARTNERSHIP",17044,"TR01500",7700494,10059112,"South West","137012;146093;146095;146096;148019;148020",6,6,6,0,0,0,6,246,"29%","71%","4%","23%","56%","39%","63%","137012;146093;146095;146096;148019;148020",6,6,0,0,246,"29%","71%"
202324,"AcademicYear","Multi-academy trust","LEARNING PARTNERS ACADEMY TRUST",17054,"TR00926",8303773,10060193,"South East","140057;141197;143373;143625;146023;146025",6,6,5,1,0,4,2,360,"23%","77%","21%","25%","58%","28%","67%","140057;141197;143373;143625;146023;146025;150036",7,6,1,0,420,"21%","79%"
202324,"AcademicYear","Multi-academy trust","LEADING EDGE ACADEMIES PARTNERSHIP",17055,"TR01470",7657923,10058841,"South West","136269;136879;137466;144638",4,4,3,1,0,1,3,111,"15%","85%","0%","11%","54%","28%","59%","136269;136879;137466;144638",4,3,1,0,111,"15%","85%"
202324,"AcademicYear","Multi-academy trust","ATTIGO ACADEMY TRUST",17057,"TR03847",11420376,10080814,"London","145984;145985;145986;146728",4,4,3,1,0,0,4,259,"41%","59%","59%","16%","61%","47%","71%","145984;145985;145986;146728",4,3,1,0,259,"41%","59%"
202324,"AcademicYear","Multi-academy trust","COPPICE PRIMARY PARTNERSHIP",17058,"TR03870",11442865,10080815,"South East","146114;146143;147591",3,3,2,1,0,0,3,228,"25%","75%","10%","19%","56%","28%","66%","146114;146143;147591",3,2,1,0,228,"25%","75%"
202324,"AcademicYear","Multi-academy trust","THE SPIRE CHURCH OF ENGLAND LEARNING TRUST",17079,"TR02078",8355037,10060285,"West Midlands","139286;144999;147903;148329",4,4,2,2,0,1,3,400,"29%","71%","5%","18%","62%","43%","70%","139286;144999;147903;148329",4,2,2,0,400,"29%","71%"
202324,"AcademicYear","Multi-academy trust","THE PENNINE TRUST",17090,"TR03888",11121514,10081345,"North West","145816;145817;145818",3,3,3,0,0,0,3,104,"37%","63%","3%","24%","73%","57%","82%","145816;145817;145818",3,3,0,0,104,"37%","63%"
202324,"AcademicYear","Multi-academy trust","THE DUNRAVEN EDUCATIONAL TRUST",17091,"TR00692",7700362,10059111,"London","137093;144308;146368;146549",4,4,3,1,0,1,3,212,"43%","57%","36%","28%","61%","47%","73%","137093;144308;146368;146549",4,3,1,0,212,"43%","57%"
202324,"AcademicYear","Multi-academy trust","THE GOOD SHEPHERD CATHOLIC TRUST",17102,"TR01594",7696155,10059045,"London","140295;147328;147329;147330;147337;147340",6,6,6,0,0,0,6,253,"SUPPMAT","SUPPMAT","55%","19%","70%","SUPPMAT","SUPPMAT","140295;147328;147329;147330;147337;147340;148289",7,7,0,0,281,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","THE TRUE LEARNING PARTNERSHIP",17110,"TR03881",10455740,10081342,"North West","146402;147877;148253",3,3,3,0,0,1,2,77,"16%","84%","5%","5%","86%","83%","86%","146402;147877;148253",3,3,0,0,77,"16%","84%"
202324,"AcademicYear","Multi-academy trust","NORTH CORNWALL LEARNING TRUST",17111,"TR03855",11482891,10081341,"South West","146388;146389;146391;146395",4,4,4,0,0,0,4,75,"SUPPMAT","SUPPMAT","1%","27%","SUPPMAT","SUPPMAT","SUPPMAT","146388;146389;146391;146395",4,4,0,0,75,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","PRINCE REGENT STREET TRUST",17112,"TR03837",11474011,10081340,"North East","146018;146019;146020",3,3,3,0,0,0,3,114,"SUPPMAT","SUPPMAT","5%","13%","75%","SUPPMAT","SUPPMAT","146018;146019;146020;149587",4,4,0,0,203,"SUPPMAT","SUPPMAT"
